,Summary,Precip Type,Temp,el_power,Humidty
92455,5000,1000,100.872222,5790,299.64
92456,4000,1000,101.15,6000,409.4
92457,4000,1000,102.194444,6000,561.69
92458,3000,1000,102.1,5970,353.24
92459,3000,1000,102.222222,6000,242.28
92460,3000,1000,102.155556,5970,211.55
92461,4000,1000,102.094444,5790,220.44
92462,4000,1000,102.105556,5580,130.59
92463,4000,1000,102.083333,5580,78.17
92464,4000,1000,101.994444,5610,138.69
92465,4000,1000,102.105556,5580,189.45
92466,4000,1000,101.55,5700,6.58
92467,4000,1000,100.972222,5700,328.81
92468,4000,1000,100.972222,5670,327.08
92469,4000,1000,100.461111,5760,148.1
92470,4000,1000,100.444444,5790,152.68
92471,4000,1000,100.438889,5760,192.71
92472,4000,2000,99.422222,5880,563.05
92473,4000,2000,99.472222,5880,532.04
92474,5000,2000,98.911111,6000,387.64
92475,5000,2000,98.911111,5760,880.03
92476,5000,2000,99.022222,6000,830.67
92477,5000,2000,98.911111,6000,387.64
92478,5000,2000,98.911111,6000,387.64
92479,5000,2000,99.955556,5790,274.83
92480,5000,2000,99.927778,6000,25.71
92481,5000,1000,101.016667,5760,206.95
92482,5000,1000,100.966667,5790,332.09
92483,5000,1000,101.016667,5760,77.85
92484,5000,1000,101.066667,5760,71.2
92485,5000,1000,100.172222,5970,61
92486,5000,1000,100.05,5970,17.71
92487,5000,1000,100.05,5970,17.71
92488,5000,1000,100.138889,5970,373.9
92489,4000,1000,100.072222,5760,241.13
92490,5000,1000,100.072222,5880,450.64
92491,5000,1000,100.172222,5880,60.08
92492,5000,1000,100.577778,5880,201.58
92493,5000,1000,100.072222,6000,240.3
92494,5000,1000,100.594444,5910,208.45
92495,5000,1000,100.6,5880,209.33
92496,5000,1000,100.6,6000,213.6
92497,5000,1000,101.1,5910,385.73
92498,5000,1000,101.133333,6000,403.47
92499,5000,1000,101.133333,6000,403.47
92500,5000,1000,102.05,5790,704.26
92501,5000,1000,102.15,5760,734.78
92502,5000,1000,102.172222,5760,363.59
92503,5000,1000,102.155556,5790,300.6
92504,4000,1000,102.222222,5580,231.76
92505,4000,1000,102.222222,5580,171.06
92506,4000,1000,102.194444,5610,233
92507,4000,1000,102.266667,5550,376.87
92508,4000,1000,102.266667,5550,384.18
92509,4000,1000,102.194444,5580,726.54
92510,4000,1000,102.244444,5550,739.1
92511,4000,1000,101.155556,5760,394.92
92512,4000,1000,101.166667,5760,398.72
92513,4000,1000,101.155556,5760,394.92
92514,4000,1000,100.644444,5850,98.35
92515,4000,1000,100.711111,5850,246.83
92516,4000,1000,100.644444,5880,224.83
92517,4000,1000,100.622222,5880,128.89
92518,4000,1000,100.588889,5760,111.07
92519,4000,1000,100.577778,5760,152.84
92520,4000,1000,100.6,5760,205.06
92521,4000,1000,100.611111,5760,112.97
92522,4000,1000,100.105556,5790,331.13
92523,4000,1000,100.066667,5760,22.78
92524,5000,1000,100.138889,5790,47.71
92525,5000,1000,100.066667,5760,496.5
92526,5000,1000,100.066667,5970,536.25
92527,5000,1000,100.166667,5880,326.59
92528,4000,1000,101.133333,5760,238.28
92529,4000,1000,101.133333,5760,176.58
92530,4000,1000,102.161111,5610,207.11
92531,4000,1000,102.15,5550,144.53
92532,4000,1000,102.15,5550,98.79
92533,4000,1000,102.111111,5580,77.25
92534,4000,1000,102.15,5550,257.04
92535,4000,1000,102.15,5550,262.53
92536,4000,1000,102.194444,5580,189.45
92537,4000,1000,102.15,5550,147.27
92538,4000,1000,101.622222,5670,0.93
92539,4000,1000,101.594444,5700,31
92540,4000,1000,101.622222,5670,96.25
92541,4000,1000,101.622222,5670,12.15
92542,4000,1000,101.594444,5700,222.65
92543,4000,1000,101.622222,5670,217.74
92544,4000,1000,101.6,5760,216.45
92545,4000,1000,101.477778,5760,199.36
92546,4000,1000,101.088889,5760,299.99
92547,4000,1000,101.088889,5760,347.46
92548,4000,1000,101.077778,5790,172.72
92549,4000,1000,101.088889,5760,180.37
92550,4000,1000,102.177778,5580,161.86
92551,4000,1000,102.555556,5550,227.77
92552,4000,1000,102.733333,5670,413.98
92553,4000,1000,102.755556,5670,328.01
92554,4000,1000,103.722222,5520,816.98
92555,4000,1000,103.844444,5460,810.8
92556,4000,1000,103.844444,5460,853.09
92557,3000,1000,103.316667,5580,670.44
92558,4000,1000,102.761111,5880,581.47
92559,4000,1000,102.738889,5880,500.06
92560,4000,1000,102.822222,5880,984.62
92561,3000,1000,102.177778,5760,744.28
92562,3000,1000,101.716667,5760,586.69
92563,3000,1000,101.766667,5880,616.35
92564,3000,1000,101.672222,5880,583.4
92565,4000,1000,101.672222,5880,583.4
92566,4000,1000,102.188889,5880,763.66
92567,5000,1000,102.2,5880,767.54
92568,5000,1000,102.733333,5790,939.01
92569,5000,1000,102.738889,5790,940.92
92570,5000,1000,102.733333,5880,953.61
92571,5000,1000,102.755556,5880,961.36
92572,5000,1000,102.761111,6000,650.69
92573,5000,1000,102.755556,5880,498.12
92574,5000,1000,102.777778,6000,988.89
92575,5000,1000,103.794444,5790,978.13
92576,5000,1000,103.866667,5760,1151.54
92577,5000,1000,104.905556,5610,1632.86
92578,5000,1000,104.955556,5610,1368.42
92579,5000,1000,104.927778,5580,1273.74
92580,4000,1000,104.927778,5580,1331.68
92581,5000,1000,104.038889,5760,1079.39
92582,4000,1000,103.911111,5760,1336.66
92583,4000,1000,103.888889,5760,1329.07
92584,3000,1000,103.966667,5760,1355.65
92585,4000,1000,103.888889,5760,1329.07
92586,4000,1000,103.888889,5760,1059.46
92587,4000,1000,103.966667,5760,1127.81
92588,4000,1000,103.888889,5760,1329.07
92589,4000,1000,103.816667,5790,1311.18
92590,5000,1000,103.827778,5880,1335.44
92591,5000,1000,103.816667,5880,1331.56
92592,5000,1000,103.816667,5880,971.05
92593,5000,1000,103.85,5880,1343.19
92594,5000,1000,103.838889,6000,1366.64
92595,5000,1000,103.838889,5790,1318.81
92596,5000,1000,103.816667,5790,1115.55
92597,5000,1000,103.838889,6000,1366.64
92598,5000,1000,103.888889,5970,1377.52
92599,5000,1000,104.777778,5820,1487.75
92600,4000,1000,104.905556,5610,1632.86
92601,4000,1000,104.905556,5610,1632.86
92602,5000,1000,104.744444,5790,1216.7
92603,5000,1000,103.888889,5760,766.11
92604,5000,1000,103.888889,5760,864.84
92605,5000,1000,102.916667,5880,583.4
92606,5000,1000,102.85,5880,478.74
92607,5000,1000,102.338889,6000,292.71
92608,5000,1000,102.383333,5970,330.61
92609,5000,1000,102.244444,6000,190.86
92610,5000,1000,102.244444,5880,141.49
92611,5000,1000,102.272222,5910,178.25
92612,5000,1000,102.222222,5880,451.61
92613,5000,1000,101.711111,6000,41.53
92614,5000,1000,101.755556,6000,92.96
92615,5000,1000,101.711111,6000,41.53
92616,5000,1000,101.711111,6000,249.2
92617,5000,1000,101.711111,5910,47.73
92618,5000,1000,101.155556,6000,243.27
92619,5000,1000,101.155556,6000,116.69
92620,5000,1000,102.261111,5970,339.46
92621,5000,1000,102.15,6000,209.64
92622,5000,1000,102.683333,5880,409.93
92623,5000,1000,102.805556,6000,452.91
92624,5000,1000,102.777778,6000,404.46
92625,5000,1000,103.816667,5790,890.34
92626,5000,1000,103.716667,5820,826.85
92627,5000,1000,103.888889,5790,865.53
92628,5000,1000,103.888889,5790,769.15
92629,5000,1000,103.738889,5790,745.29
92630,5000,1000,102.8,6000,313.48
92631,5000,1000,102.8,6000,413.36
92632,5000,1000,102.838889,5910,750.02
92633,5000,1000,102.827778,6000,1006.69
92634,5000,1000,103.333333,5880,1162.93
92635,5000,1000,103.205556,5910,1124.06
92636,5000,1000,103.311111,5880,1155.18
92637,5000,1000,103.288889,5880,855.73
92638,5000,1000,102.661111,6000,686.29
92639,5000,1000,102.716667,5880,650.27
92640,5000,1000,102.666667,5880,415.75
92641,5000,1000,101.633333,6000,45.49
92642,5000,1000,101.988889,5790,79.21
92643,5000,1000,102.066667,5760,126.26
92644,5000,1000,100.894444,6000,349.08
92645,5000,1000,101.022222,6000,223.49
92646,5000,1000,101.066667,6000,262.06
92647,5000,1000,102.161111,6000,332.27
92648,5000,1000,102.933333,5880,648.34
92649,5000,1000,103.122222,6000,1111.51
92650,5000,1000,104.938889,5730,1376.92
92651,4000,1000,106.405556,5940,1977.58
92652,2000,1000,106.455556,5940,1947.23
92653,2000,1000,105.666667,5940,1693.67
92654,5000,1000,104.094444,5760,1080.34
92655,5000,1000,102.988889,6000,1064.04
92656,5000,1000,103.105556,5970,753.7
92657,5000,1000,102.344444,6000,439.07
92658,5000,1000,103.455556,5880,920.66
92659,5000,1000,101.622222,5880,565.96
92660,5000,1000,102.711111,5880,656.09
92661,5000,1000,100.6,5880,133.74
92662,5000,1000,101.227778,5910,136.37
92663,5000,1000,101.6,5880,234.52
92664,5000,1000,100.533333,6000,185.91
92665,5000,1000,100.611111,6000,348.09
92666,5000,1000,101.088889,6000,194.81
92667,5000,1000,101.083333,6000,208.66
92668,5000,1000,101.033333,6000,133.5
92669,5000,1000,101.088889,6000,254.14
92670,5000,1000,103.733333,5790,798.73
92671,2000,1000,105.877778,5790,1705.29
92672,2000,1000,107.266667,5580,2124.43
92673,2000,1000,110.094444,5310,3180.36
92674,2000,1000,111.272222,5070,3390.91
92675,2000,1000,112.194444,5010,3624.92
92676,2000,1000,112.1,5010,3596.85
92677,2000,1000,108.166667,5460,2413.5
92678,2000,1000,106.011111,6000,2139.96
92679,5000,1000,104.811111,5790,1281.6
92680,5000,1000,103.994444,5970,1414.91
92681,5000,1000,103.561111,5790,1223.38
92682,5000,1000,102.988889,5880,767.54
92683,5000,1000,101.311111,6000,466.76
92684,5000,2000,99.905556,6000,33.62
92685,5000,2000,99.377778,6000,606.19
92686,5000,1000,100.277778,5910,232.8
92687,5000,1000,100.45,5880,189.95
92688,5000,2000,99.427778,6000,846.49
92689,5000,1000,100.005556,5910,289.29
92690,5000,2000,98.966667,6000,367.87
92691,5000,2000,99.011111,6000,352.04
92692,5000,2000,99.15,5970,743.86
92693,5000,1000,100.166667,5790,484.77
92694,5000,1000,100.227778,5790,78.25
92695,5000,1000,100.355556,5970,125.94
92696,5000,1000,101.383333,5970,490
92697,5000,1000,101.3,5970,460.49
92698,5000,1000,102.411111,5970,495.91
92699,4000,1000,102.338889,5970,828.48
92700,4000,1000,102.316667,6000,824.73
92701,5000,1000,102.394444,5970,848.16
92702,5000,1000,102.272222,6000,808.91
92703,5000,1000,102.272222,6000,808.91
92704,5000,1000,102.311111,6000,822.76
92705,5000,1000,102.25,6000,801
92706,5000,1000,102.2,6000,783.2
92707,5000,1000,102.172222,5910,470.47
92708,5000,1000,101.694444,5880,268.44
92709,5000,1000,101.694444,5880,276.2
92710,5000,1000,101.883333,6000,670.47
92711,5000,1000,102.222222,5880,470.99
92712,5000,1000,102.244444,5880,473.9
92713,5000,1000,102.288889,6000,814.84
92714,5000,1000,102.222222,6000,791.11
92715,5000,1000,102.222222,6000,577.51
92716,5000,1000,102.288889,6000,814.84
92717,5000,1000,102.222222,6000,322.38
92718,5000,1000,102.294444,6000,285.79
92719,5000,1000,102.8,5910,480.21
92720,5000,1000,102.827778,6000,489.5
92721,5000,1000,102.827778,6000,420.28
92722,5000,1000,103.788889,5820,902.63
92723,5000,1000,103.888889,5790,983.86
92724,5000,1000,103.888889,5790,859.8
92725,5000,1000,102.938889,6000,602.23
92726,5000,1000,102.85,6000,1014.6
92727,5000,1000,102.85,6000,1014.6
92728,5000,1000,102.916667,5970,1033.14
92729,5000,1000,102.8,6000,996.8
92730,5000,1000,102.8,6000,704.09
92731,5000,1000,102.794444,5910,979.9
92732,5000,1000,102.755556,5880,664.81
92733,5000,1000,102.2,5880,224.83
92734,5000,1000,101.766667,6000,91.97
92735,5000,1000,101.644444,6000,15.82
92736,5000,1000,101.622222,6000,97.9
92737,5000,1000,101.611111,5910,70.13
92738,5000,1000,101.088889,6000,312.49
92739,5000,1000,101.088889,6000,313.48
92740,5000,1000,101.044444,6000,302.6
92741,5000,1000,101.066667,6000,325.34
92742,5000,1000,101.066667,6000,271.94
92743,5000,1000,102.077778,5790,56.3
92744,5000,1000,102.177778,6000,73.18
92745,5000,1000,102.755556,6000,400.5
92746,5000,1000,103.811111,5820,858.5
92747,5000,1000,103.888889,6000,909.78
92748,5000,1000,103.888889,6000,965.16
92749,5000,1000,103.85,6000,943.4
92750,5000,1000,103.816667,6000,806.93
92751,5000,1000,103.777778,5760,811.68
92752,5000,1000,102.805556,6000,498.4
92753,5000,1000,102.733333,6000,512.24
92754,5000,1000,102.2,5880,232.59
92755,5000,1000,101.666667,6000,69.22
92756,5000,1000,101.6,5880,234.52
92757,5000,1000,101.044444,6000,371.82
92758,5000,1000,100.866667,5910,1
92759,5000,1000,100.466667,6000,166.13
92760,5000,1000,100.466667,6000,166.13
92761,5000,1000,100.361111,5880,125.98
92762,5000,2000,98.888889,6000,395.56
92763,5000,2000,98.916667,6000,385.67
92764,5000,2000,98.894444,6000,393.58
92765,5000,2000,98.8,6000,951.31
92766,5000,2000,99.861111,5760,310.43
92767,5000,1000,100.338889,5970,273.54
92768,5000,1000,101.094444,6000,389.62
92769,5000,1000,102.155556,5760,289.55
92770,5000,1000,103.1,5940,682.36
92771,5000,1000,102.2,6000,376.77
92772,5000,1000,102.222222,6000,791.11
92773,5000,1000,102.716667,5760,540.17
92774,5000,1000,101.161111,6000,173.06
92775,5000,1000,101.161111,6000,413.36
92776,5000,1000,101.138889,5790,80.16
92777,5000,1000,101.088889,5760,48.42
92778,5000,1000,100.555556,5880,193.82
92779,5000,1000,100.494444,5910,163.64
92780,5000,1000,100.555556,5880,158.93
92781,5000,2000,100,6000,1
92782,5000,2000,99.905556,5880,32.95
92783,5000,2000,99.977778,5880,7.75
92784,5000,2000,99.422222,6000,205.69
92785,5000,2000,98.872222,6000,401.49
92786,5000,2000,98.888889,6000,886.04
92787,5000,2000,98.866667,5760,387.33
92788,5000,2000,97.983333,6000,717.93
92789,5000,2000,97.827778,6000,1463.56
92790,5000,2000,97.85,6000,1282.59
92791,5000,2000,98.883333,5790,383.62
92792,5000,2000,98.961111,6000,369.84
92793,5000,2000,99.977778,5760,7.59
92794,5000,1000,100.15,6000,53.4
92795,5000,1000,101.133333,5760,387.33
92796,5000,1000,101.133333,5760,387.33
92797,5000,1000,101.116667,5820,385.61
92798,5000,1000,100.072222,6000,25.71
92799,5000,1000,100.05,6000,255.13
92800,5000,1000,100.105556,6000,457.86
92801,5000,2000,99.977778,6000,7.91
92802,5000,2000,99.977778,5880,391.52
92803,5000,1000,100.027778,5910,351.63
92804,5000,2000,99.977778,5880,751.06
92805,5000,2000,99.977778,5880,627.01
92806,5000,1000,100.027778,5910,713.01
92807,5000,1000,100.533333,5880,408
92808,5000,1000,100.533333,6000,542.9
92809,5000,1000,100.605556,5910,475.34
92810,5000,1000,101.066667,6000,206.68
92811,5000,1000,101.066667,6000,206.68
92812,5000,1000,101.944444,5820,45.08
92813,5000,1000,102.155556,6000,63.29
92814,4000,1000,102.155556,6000,105.81
92815,4000,1000,102.15,6000,154.27
92816,4000,1000,102.272222,6000,114.71
92817,4000,1000,102.344444,5970,93.47
92818,4000,1000,102.827778,5970,349.3
92819,4000,1000,102.922222,5850,511.97
92820,3000,1000,102.922222,5850,519.69
92821,3000,1000,102.866667,5700,566.48
92822,3000,1000,102.711111,5670,542.94
92823,3000,1000,102.566667,5670,863.48
92824,3000,1000,102.627778,5700,888.71
92825,3000,1000,102.572222,5880,516.54
92826,4000,1000,102.5,5760,554.41
92827,4000,1000,102.6,5760,399.67
92828,4000,1000,101.622222,5760,184.17
92829,4000,1000,101.088889,5550,392.42
92830,4000,1000,100.694444,5580,298.89
92831,4000,2000,99.444444,5610,795.17
92832,4000,2000,98.883333,5520,977.1
92833,4000,2000,98.916667,5460,1072.67
92834,4000,2000,97.822222,5610,1394.31
92835,3000,2000,97.777778,5400,1350.13
92836,2000,2000,97.366667,5520,1690.37
92837,2000,2000,97.733333,5250,1612.88
92838,2000,2000,98.844444,5070,1217.49
92839,2000,2000,99.866667,4770,817.61
92840,2000,1000,100.094444,4800,722.28
92841,2000,1000,101.133333,4740,464.83
92842,3000,1000,101.172222,4740,402.33
92843,3000,1000,101.177778,4860,313.19
92844,3000,1000,101.083333,4890,268.38
92845,3000,1000,100.038889,5190,609.89
92846,3000,2000,99.811111,5700,725.25
92847,3000,2000,99.788889,5520,590.45
92848,3000,2000,98.855556,5700,721.49
92849,1000,2000,97.705556,5400,1372.38
92850,1000,2000,97.194444,5400,1326.99
92851,1000,2000,96.305556,5550,1865.12
92852,1000,2000,95.527778,5520,1931.46
92853,2000,2000,95.461111,5430,1938.45
92854,1000,2000,94.488889,5640,2334.11
92855,2000,2000,94.394444,5520,2329.94
92856,1000,2000,94.35,5520,2343.59
92857,1000,2000,93.788889,5550,2564.88
92858,1000,2000,92.733333,5850,3199.1
92859,1000,2000,92.638889,5850,3327.34
92860,2000,2000,93.555556,5490,2804.08
92861,1000,2000,94.661111,5250,2317.21
92862,2000,2000,95.838889,5370,2032.09
92863,2000,2000,97.105556,5340,1644.05
92864,2000,2000,97.8,5070,1309.4
92865,2000,2000,98.911111,4890,795.47
92866,2000,2000,99.855556,4740,542.17
92867,2000,2000,99.905556,4710,613.26
92868,2000,2000,98.844444,4830,925.02
92869,2000,2000,97.85,4980,1157.3
92870,2000,2000,97.105556,5160,886.16
92871,1000,2000,95.972222,5370,1825.87
92872,1000,2000,95.761111,5370,1942.7
92873,1000,2000,95.766667,5370,1972.79
92874,1000,2000,94.75,5460,2444.1
92875,1000,2000,93.794444,5550,2549.33
92876,1000,2000,93.172222,5520,3039.57
92877,1000,2000,93.638889,5460,2546.69
92878,1000,2000,92.1,5670,2657.72
92879,1000,2000,91.477778,5640,3404.96
92880,1000,2000,91.438889,5640,3452.37
92881,2000,2000,91.422222,5760,3455.57
92882,2000,2000,90.855556,5760,3125.21
92883,2000,2000,90.833333,5760,3132.8
92884,2000,2000,89.888889,5760,3455.57
92885,2000,2000,91.877778,5520,3339.79
92886,2000,2000,94.727778,5280,1651.68
92887,2000,2000,96.094444,5250,1216.58
92888,2000,2000,97.777778,4980,920.91
92889,2000,2000,97.894444,4800,1031.61
92890,3000,2000,98.888889,4620,750.02
92891,3000,2000,98.866667,4800,799.02
92892,3000,2000,97.8,4980,650.06
92893,3000,2000,97.827778,4950,1112.8
92894,4000,2000,97.777778,5070,1195.76
92895,4000,2000,97.222222,5160,1551.21
92896,4000,2000,97.205556,5370,1438.22
92897,4000,2000,97.15,5370,908.07
92898,4000,2000,96.644444,5580,1110.96
92899,4000,2000,96.661111,5580,1105.44
92900,2000,2000,95.477778,5790,1553.56
92901,2000,2000,94.894444,5880,1781.23
92902,2000,2000,93.894444,5850,2610.96
92903,2000,2000,92.833333,5760,2449.28
92904,1000,2000,92.811111,5760,2456.87
92905,5000,2000,93.2,5760,2323.97
92906,2000,2000,92.255556,6000,3458.14
92907,2000,2000,92.761111,5640,3248.8
92908,2000,2000,93.105556,5670,3095.06
92909,2000,2000,92.905556,5670,3271.68
92910,2000,2000,94.988889,5460,2277.62
92911,2000,2000,97.044444,5130,1666.48
92912,2000,2000,97.733333,5040,1461.14
92913,2000,2000,97.777778,5010,1355.84
92914,2000,2000,97.755556,4860,1239.95
92915,3000,2000,97.733333,4830,1334.99
92916,3000,2000,97.222222,4920,1608.8
92917,3000,2000,97.261111,4920,1578.8
92918,3000,2000,97.15,5040,1637.24
92919,4000,2000,97.15,5040,1626.45
92920,4000,2000,97.111111,5070,1589.33
92921,3000,2000,96.061111,5220,2074.26
92922,3000,2000,96.061111,5220,2019.2
92923,3000,2000,96.027778,5160,2013
92924,3000,2000,95.505556,5220,2303.97
92925,3000,2000,95.433333,5160,2209.45
92926,4000,2000,95.461111,5250,2152.81
92927,4000,2000,95.411111,5220,2137.07
92928,4000,2000,95.388889,5160,2221.36
92929,4000,2000,95.461111,5100,2071.97
92930,4000,2000,94.833333,5070,2314.64
92931,4000,2000,94.811111,5070,2429.12
92932,4000,2000,94.011111,5370,2802.09
92933,3000,2000,93.744444,5250,2941.94
92934,3000,2000,93.744444,5250,2886.57
92935,3000,2000,94.916667,5040,2323.37
92936,3000,2000,94.905556,5040,2329.19
92937,3000,2000,94.927778,4890,2249.39
92938,3000,2000,95.961111,4860,1859.12
92939,3000,2000,96.016667,4710,1827.36
92940,3000,2000,94.95,5040,2356.6
92941,3000,2000,94.172222,4980,2468.9
92942,4000,2000,93.766667,5220,2488.94
92943,4000,2000,92.633333,5400,2360.28
92944,4000,2000,92.244444,5310,3009.7
92945,4000,2000,91.016667,5520,3617.28
92946,2000,2000,91.45,5520,2800.3
92947,3000,2000,92.1,5550,3250.01
92948,3000,2000,92.583333,5430,3552.03
92949,4000,2000,92.005556,5340,3676.22
92950,4000,2000,92.038889,5220,3561.78
92951,3000,2000,91.138889,5130,3741.34
92952,4000,2000,91.116667,5130,3759.09
92953,4000,2000,90.972222,5100,3768.21
92954,4000,2000,89.977778,5220,4154.55
92955,2000,2000,89.977778,5040,4073.59
92956,3000,2000,90,5040,4007.14
92957,3000,2000,91.016667,5040,3678.19
92958,3000,2000,91.088889,5190,3774.83
92959,3000,2000,92.161111,5040,3347.59
92960,4000,2000,92.711111,5010,3098.11
92961,4000,2000,92.705556,5220,3233.13
92962,5000,2000,92.772222,5640,3284.12
92963,5000,2000,92.733333,5850,3470.04
92964,5000,2000,92.755556,5880,3210.67
92965,5000,2000,92.855556,5850,3185.61
92966,4000,2000,93.816667,5640,2692.92
92967,4000,2000,93.816667,5640,2689.2
92968,4000,2000,93.861111,5670,2699.77
92969,4000,2000,93.838889,5670,2702.57
92970,4000,2000,94.35,5550,2365.47
92971,4000,2000,94.294444,5670,1919.46
92972,4000,2000,94.327778,5670,1908.25
92973,4000,2000,94.327778,5640,1898.15
92974,4000,2000,94.377778,5670,1891.43
92975,4000,2000,94.327778,5760,1938.54
92976,4000,2000,94.35,5760,1930.94
92977,4000,2000,94.427778,5760,1904.36
92978,4000,2000,94.861111,5550,1692.24
92979,4000,2000,94.905556,5550,1677.6
92980,4000,2000,94.955556,5580,1670.11
92981,4000,2000,94.883333,5760,1748.67
92982,4000,2000,94.927778,5760,2421.75
92983,4000,2000,95.994444,5760,2029.67
92984,5000,2000,96.061111,5760,2004.99
92985,5000,2000,97.127778,5760,1594.88
92986,5000,2000,97.211111,5760,1576.84
92987,5000,2000,97.172222,6000,1575.3
92988,5000,2000,97.705556,5880,1498.25
92989,5000,2000,97.75,5880,1421.69
92990,5000,2000,97.733333,6000,1434.88
92991,5000,2000,97.755556,6000,799.02
92992,5000,2000,97.855556,6000,1438.83
92993,4000,2000,98.816667,5790,711.89
92994,4000,2000,98.816667,5880,823.74
92995,4000,2000,98.716667,5790,888.43
92996,4000,2000,98.305556,5880,1277.29
92997,4000,2000,98.761111,5760,1083.19
92998,3000,2000,98.755556,5790,1176.62
92999,4000,2000,98.327778,5880,1373.23
93000,4000,2000,98.788889,5880,1193.94
93001,4000,2000,98.855556,5880,1058.27
93002,4000,2000,98.788889,5790,1179.49
93003,4000,2000,98.788889,5790,1001.99
93004,5000,2000,98.827778,5790,1028.71
93005,5000,2000,97.822222,5880,1645.55
93006,4000,2000,98.838889,5790,1211.93
93007,4000,2000,99.044444,5790,1027.76
93008,5000,2000,98.861111,5790,1098.37
93009,4000,2000,99.95,5580,615.26
93010,5000,2000,99.95,5790,678.49
93011,4000,2000,99.905556,5790,715.71
93012,5000,2000,99.905556,5790,707.12
93013,5000,1000,100.027778,5790,631.73
93014,5000,2000,99.905556,5790,758.65
93015,5000,2000,99.95,5760,829.72
93016,5000,2000,99.988889,5790,719.53
93017,5000,2000,99.95,5790,793.96
93018,5000,2000,99.977778,5880,836.34
93019,5000,1000,100.033333,5790,853.12
93020,5000,2000,100,5790,731.93
93021,5000,2000,99.977778,5880,616.35
93022,5000,1000,100.011111,5910,634.11
93023,5000,2000,100,5880,609.57
93024,5000,2000,100,5880,745.25
93025,5000,1000,100.05,5910,696.45
93026,4000,2000,99.977778,6000,753.53
93027,5000,2000,99.977778,6000,642.78
93028,5000,1000,100.027778,5970,695.65
93029,5000,2000,100,6000,845.5
93030,5000,2000,100,6000,739.69
93031,5000,1000,100.077778,5970,694.66
93032,5000,2000,100,6000,962.19
93033,5000,1000,100.022222,6000,1028.44
93034,4000,1000,100.088889,5970,960.33
93035,4000,1000,100.072222,5970,1034.13
93036,3000,1000,100.072222,5970,901.29
93037,3000,1000,100.038889,5970,751.73
93038,3000,1000,100.005556,5970,793.06
93039,3000,2000,99.933333,6000,791.11
93040,2000,2000,97.922222,5970,735.99
93041,1000,2000,97.116667,6000,1771.1
93042,5000,2000,95.983333,6000,2025.24
93043,2000,2000,96.572222,5910,1652.97
93044,5000,2000,93.272222,5970,3240.13
93045,5000,2000,95.327778,6000,2156.77
93046,5000,2000,95.488889,5910,2007.53
93047,5000,2000,94.355556,5880,2487.71
93048,5000,2000,94.888889,5880,2278.38
93049,5000,2000,95.55,5790,1910.46
93050,5000,2000,95.955556,6000,1439.82
93051,5000,2000,97.044444,6000,1052.18
93052,5000,2000,96.988889,6000,1071.96
93053,5000,2000,97.083333,5790,1001.99
93054,5000,2000,97.15,5760,1495.2
93055,5000,2000,97.216667,6000,990.87
93056,5000,2000,97.194444,5790,1602.23
93057,5000,2000,97.238889,6000,1572.33
93058,5000,2000,97.988889,5910,1067.56
93059,3000,2000,98.838889,6000,413.36
93060,5000,2000,98.883333,5760,860.1
93061,5000,2000,98.944444,6000,910.77
93062,4000,2000,98.883333,6000,1063.06
93063,5000,2000,99.877778,5760,699.66
93064,5000,2000,99.883333,5970,568.72
93065,5000,2000,99.905556,6000,659.59
93066,5000,2000,99.466667,6000,844.51
93067,3000,2000,99.588889,6000,969.11
93068,3000,2000,99.466667,6000,956.26
93069,5000,2000,99.994444,5880,731.68
93070,4000,1000,100.138889,5970,359.14
93071,5000,1000,100.022222,6000,632.89
93072,5000,1000,100.533333,6000,419.29
93073,4000,1000,100.616667,6000,464.78
93074,5000,1000,101.111111,5370,352.25
93075,5000,1000,101.038889,5160,291.7
93076,5000,1000,101.033333,4830,251.55
93077,5000,1000,101.088889,5370,52.22
93078,5000,1000,101.088889,4710,169.23
93079,4000,1000,102.094444,5640,209.15
93080,3000,1000,102.15,5010,133.77
93081,4000,1000,102.15,4050,151.52
93082,4000,1000,102.372222,5850,427.13
93083,5000,1000,102.172222,6000,547.84
93084,5000,1000,102.172222,4860,626.38
93085,5000,1000,102.483333,5850,474.37
93086,5000,1000,102.15,6000,352.04
93087,5000,1000,102.15,6000,545.87
93088,3000,1000,102.805556,5850,553.43
93089,3000,1000,102.638889,6000,415.33
93090,4000,1000,102.638889,6000,415.33
93091,4000,1000,101.994444,5850,376.03
93092,4000,1000,103.15,5880,498.12
93093,4000,1000,103.15,5880,828.59
93094,4000,1000,102.494444,5760,852.5
93095,5000,1000,102.638889,5880,920.66
93096,4000,1000,103.661111,5880,793.7
93097,4000,1000,103.805556,5940,790.05
93098,4000,1000,103.677778,6000,725.84
93099,4000,1000,104.7,6000,1136.23
93100,4000,1000,104.9,5910,1191.27
93101,4000,1000,105.833333,6000,1392.36
93102,4000,1000,105.855556,6000,1567.39
93103,4000,1000,105.961111,5910,1608.17
93104,4000,1000,106.916667,6000,1971.84
93105,4000,1000,106.894444,6000,1914.49
93106,3000,1000,107.327778,5850,2152.98
93107,3000,1000,105.944444,5670,1476.51
93108,3000,1000,104.922222,5610,1312.02
93109,3000,1000,104.133333,5820,1074.33
93110,2000,1000,102.172222,5940,765.58
93111,2000,1000,101.088889,6000,387.64
93112,5000,1000,100.35,5940,123.35
93113,5000,1000,100.022222,6000,7.91
93114,5000,1000,100.022222,6000,7.91
